"wboVlkqh24","How do I prepare for coding interviews in 6 months? I’m a student in a reputed Indian university. I have basic knowledge of programming in C and C++. I’m weak in topics like data structures and DP. My target companies are Amazon, Flipkart, Hike, etc.","Following the above steps is generally sufficient to crack coding interview
it constitutes of less than 30% the interview questions.
Here’s the link to the website: [Coding Interview preparation made
questions and answers on programming interviews.
before your interview.
* l The 150 questions and answers section is very beneficial in showing the readers exactly what they can expect to be asked during coding interviews.
* Covers interview questions on data structures and algorithms
4. Get yourself familiar with STL, this a very useful website for the same <http://www.cplusplus.com/reference/> , STL will help you write shorter codes and you’ll be able to solve the problems more quickly.
sample programming interviews.
coding interview problems is a challenge for them.
You will like following tricky interview question books because you want to
prepare for coding interview:
* [ **Top 100 Tricky Java Interview Questions**](https://www.amazon.com/Top-Tricky-Java-Interview-Questions-ebook/dp/B01IV4EDYA)
* [ **Top 50 SQL Tricky Interview Questions**](https://www.amazon.com/Top-SQL-Tricky-Interview-Questions-ebook/dp/B01LMZMM3E)
Six months is enough time to crack any programming interview in the world.
your next interview](http://www.codespaghetti.com)
2: Learn about phone interviews: [Phone Interview Questions and
Answers](http://www.codespaghetti.com/phone-interview)
invitations?](http://www.codespaghetti.com/interview-invitation)
[Java Array Interview Questions](http://www.codespaghetti.com/array-interview-
[Java Linked List Interview Questions](http://www.codespaghetti.com/linked-
[Java Algorithms Interview Questions](http://www.codespaghetti.com/java-
[Java Design Pattern Interview Questions](http://www.codespaghetti.com/java-
design-pattern-interview-questions/)
[Java Hashmap Interview Questions](http://www.codespaghetti.com/java-hashmap-
interview-questions/)
questions](http://www.codespaghetti.com/inheritance-interview-questions/)
questions](http://www.codespaghetti.com/multithreading-interview-questions/)"
"wUFTSwTz24","How do I prepare for coding interviews in 6 months? I’m a student in a reputed Indian university. I have basic knowledge of programming in C and C++. I’m weak in topics like data structures and DP. My target companies are Amazon, Flipkart, Hike, etc.","Here’s the link to the website: [Coding Interview preparation made
questions and answers on programming interviews.
before your interview.
* Covers interview questions on data structures and algorithms
3. Data structures are very important part of any coding interview.
4. Get yourself familiar with STL, this a very useful website for the same <http://www.cplusplus.com/reference/> , STL will help you write shorter codes and you’ll be able to solve the problems more quickly.
for a real interview.
coding interview problems is a challenge for them.
This gives them insight into the kind of coding interview problems that can be
asked in an interview.
You will like following tricky interview question books because you want to
prepare for coding interview:
* [ **Top 100 Tricky Java Interview Questions**](https://www.amazon.com/Top-Tricky-Java-Interview-Questions-ebook/dp/B01IV4EDYA)
* [ **Top 50 SQL Tricky Interview Questions**](https://www.amazon.com/Top-SQL-Tricky-Interview-Questions-ebook/dp/B01LMZMM3E)
your next interview](http://www.codespaghetti.com)
2: Learn about phone interviews: [Phone Interview Questions and
Answers](http://www.codespaghetti.com/phone-interview)
invitations?](http://www.codespaghetti.com/interview-invitation)
[Java Array Interview Questions](http://www.codespaghetti.com/array-interview-
[Java Linked List Interview Questions](http://www.codespaghetti.com/linked-
[Java Algorithms Interview Questions](http://www.codespaghetti.com/java-
[Java Design Pattern Interview Questions](http://www.codespaghetti.com/java-
design-pattern-interview-questions/)
[Java Hashmap Interview Questions](http://www.codespaghetti.com/java-hashmap-
interview-questions/)
questions](http://www.codespaghetti.com/inheritance-interview-questions/)
questions](http://www.codespaghetti.com/multithreading-interview-questions/)
* Start with solving problems in Cracking the Coding Interview book.
Other online sites where you can practice or find interview questions: GeeksForGeeks, HackerRank, CareerCup, Glassdoor.
interview.
[Practice Live Coding Interviews - For"
"w7LSjJ5M24","What's the best way to get a part-time programming job?","You can't work in a field
Java work part-time, for example.
that if you work more hours the project will get done faster, and will
seeking part-time work.
**Meanwhile, here are 3 easy part time online jobs:**
Did you know that businesses all around the world are hiring people just like
They are hiring people just like you to do it for them!
people just like you great money to work from home doing simple tasks such
Writing Jobs Online -**[ **Visit Official
The Writing Jobs Online website is a place where freelancers can find a ton of
work, doing many different writing jobs.
In simple words it works like this: writing jobs online how it works: You
choose a writing job, You submit your work, You get paid.
So - with that sort of money at stake - it's a drop in the ocean for the games
Freelancing allows you work where you want, with whom you want, for
After you go through this, start applying for work.
When you’re not looking for work, take the time
projects](https://www.aileensoul.com/freelance-jobs) from Aileensoul:
2. Make your [Freelance Profile](https://www.aileensoul.com/freelancer/create-account)
Refer this [Freelance Guide](https://www.aileensoul.com/blog/how-to-kick-
However, finding part-time work is about networking.
work you can show."
"wOQITpbS24","How do I answer in an interview when asked ""what is your weakness""?","viewing
questions
teams
answers
types
weaknesses
avoidant
speaks
hire
jobs
following
trackers
maj"
"wFecNerU24","What will you say if an interviewer says ""You have 10 minutes to impress me""?","**Interviewer :** ** __**_Okay, You have 10 minutes to impress me._
looks at the the time and realizes that he is ten minutes away from lunch.
Interviewer: Impress me in 10 minutes.
“What will you say if an interviewer says ""You have 10 minutes to impress
**""You have 10 minutes to impress me""?**
The interviewer asked with a timer in front of me.
interview is just a game.
So, why not asking back the interviewer.
The interviewer (quite impressed) : “What’s wrong.”
**_Interviewer :_** You have 10 minutes to impress me.
I had a phone interview once that lasted 2 minutes.
Interviewer: “I don’t have time to go through every detail for you.
you for the interview, but you’re right.
interviewing them as well.
So what do I do when an interviewer tells me you have 10 minutes?
interviewer out more within the first 10 minutes, then it’s not a place I want
I’ve been hired at every job interview I ever went to, I simply went in
EVERYONE out there can impress an interviewer - research the company, be
**Interviewer** : “You have 10 mins, impress me.”
The fact about brain teasers is that the interviewer read it from the"
"wN0AkHWI24","What should I do if the interviewer gave me a blank paper and asked me to sign on that?","**Interviewer** : Why so?
**Interviewer** : Go ahead, put your signature on it.
interviewer._ )
**Interviewer** : So, this is not your signature?
**Interviewer-** Go ahead and put your signature on the blank paper?
**Interviewer-** Do you want this job or not?
**Interviewer-** You just signed a blank paper given by an unknown person.
our company in danger by signing a blank paper given by any outsider.
**Interviewer-** But I have a blank paper signed by you.
If the interviewer ever gives you a blank sheet of paper and asks you to sign
[What should I do if the interviewer gave me a blank paper and asked me to
sign on that?](/What-should-I-do-if-the-interviewer-gave-me-a-blank-paper-and-
Now an interviewer might ask you to do something like this to test how you
Its quite obvious that you wont sign in a blank paper as the interview can add
**Interviewer :** can you sign in this paper???
Then you ask sign of interviewer at the end of page) sir, can you
Now, if interviewer sign at the end of page the page then you take that paper
But, if interviewer not sign in the page, you also ignore signing on the paper"
"w7OqSLkC24","What is the best interview question ever?","Before the interview, I was very firm to tell them about my previous offer if
Like any other interview, it started with ‘tell about yourself’ and the
lpa, tell me one good reason wherein that company is better than us?
I learned about this story simply by asking my favorite interview question:
Don't know about best but these are some good interview questions
know that this question was asked to my 4 friends in which 2 turned back and
**Interviewer** asked, 'Why?’
**Interviewer:** “ _Why you want to join this company?”_
.Example, None of the interviewer asked me _“How much salary I want?” etc._
**7.This question was asked in UPSC Civil Services interview.** This exam is
**Interviewer :** I’ll ask you one question , give me the answer.
was asked in the Interview of IAS.
after a long interview ……he finally asked me **“Do you want to ask me
interviewer was leaving room i smiled at him asked him **”why sir?…why you
Solution: Sir let's assume the 5 pirates are: A, B, C, D and E.
the puzzles were asked in the interview by that firm.(Thanks to google).He
My first Interview
One of the IT companies was conducting an interview at our college."
"w4hbcAPY24","What's the biggest mistake you ever made during an interview?","They announced that the Interview process will start by 10:00 on that day and
**What I have realized from this interview : These type of companies don’t
they asked me to come down to Mumbai for an interview.
So, there was no HR round of interview, as I forgot to mention earlier, they
The interview went for around 45–50 minutes where he asked in a structured
the interview with the words, “ **HR will get back to you for further rounds
Interview.
of Interview which shall be the **_Presentation Round_** with the CFO of the
I am being taken for further round of interviews?**
1. First, to go through their entire interview process and then join an interesting job in my dream company.
said we would be called for the final technical and HR interview the following
On the day of interview, first round was technical and followed by HR round.
Interviewer: I just asked you ‘yes or no’?
**Never ever lie to the interviewer.
question asked in an interview.
anything for the interview.
interviews.
Interviewer 1- **so why do you want to join our company?**
Interviewer 2- **so are you placed in any other company right now?**"
"wLaT6hyq24","What's your best job interview horror story?","I wait the 15 minutes, and still, the interview has not started.
the interviewer)
bizarre, but I needed work at the time, so I decided to go to the interview.
My last interview of the day was with a senior engineer like myself, I was
interview.
interview.
At which point he just asks me why I'm even interviewing him in the
interview him.
asked him if he wanted to continue interview or not.
up interview.
The interviewer looks
I had a job interview at a car dealership years ago, when they were looking
“I got a guy who says he can do it in a day.”
This interview was in
interviewing me.
should do the interview.
of my interview).
When the boss called HR after doing several other interviews, and said, “I
He asked if I could interview the next day around 3PM.
interviewing me and asked if I could come in a little earlier because she had
interviewing at.
one or two other waiting to be interviewed.
interview is just bad form or “I just don’t like you.”
If they ask to interview “the next day,” try to schedule it later in the week so that you can do a dry run."
"w0zXS3CE24","What is that secret sauce you put in your resume that always gets you interviews?","*  **Upload your resume to a job site as a Word doc** as opposed to a PDF.
resume should show a job objective that quite specifically matches the job
But that does not mean writing a revised resume for each job, where you list
like the perfect match for a particular job opening.
the job opening, what gets one an invitation for an interview are (a) your
A resume which shows an ordinary person, or
resume for you.
interview invitations for every job opening where they submit a resume.
**Resumes honestly don’t have a single secret formula for success.** Every
client is different and every resume needs to project something different.
**My number one piece of advice** \- for a resume secret sauce- don’t use
your resume gets noticed and you get interviews!
that the resumes I produce are the best that they have seen.
Does your resume explain what you do / the value you add beyond your job
Assess your resume against these 10 essential ‘ingredients’ of the ‘secret
Beyond that if you want to call it a secret sauce, see if your resume matches
If there are too many similar resumes that match the requirement, then a"
"wcrH2W4d24","What questions should I ask my interviewer?","That male interviewer asked some questions to my friend like “why stars glow?”
That male interviewer told me to maintain silence and answer her questions by
After all questions, that male interviewer asked a question which I
[**Questions and answers**](http://itpreneurpune.com/commonly-asked-interview-
questions/) which are often asked by the interviewer.
QUESTIONS.**](http://itpreneurpune.com/commonly-asked-interview-questions/)
interview questions.**](http://itpreneurpune.com/commonly-asked-interview-
interview._**](http://itpreneurpune.com/commonly-asked-interview-questions/)
1. [ **Tell Me About Your Self?**](http://itpreneurpune.com/commonly-asked-interview-questions/)
questions_**](http://itpreneurpune.com/commonly-asked-interview-questions/)
go through this link: [Commonly Asked Interview Questions
-](http://itpreneurpune.com/commonly-asked-interview-questions/)
See some times this question asked by interviewer in following situation
DIFFICULT INTERVIEW QUESTIONS AND ANSWERS 2017_**.
**Tips For Job Interview – Questions You Have To Ask Your Interviewer**
Listed here are some questions you may ask your interviewer
While you don’t want to ask questions that can be easily answered on the
Many job seekers only concentrate on answering interview questions, and a
Ask questions to learn about the employer, job duties, culture, and work
**Why is it important to ask questions in a Job interview?**
Search Google for interview questions to ask and you will find tons of
questions you could ask during a job interview, which can be very confusing to
what to ask in a Job interview?
**Asking the right questions at an interview is important for two reasons:**"
"w5bDEuF724","What are the best interview skills?","Interviewer - I ; My Mom-M
I was really surprised by her answer and the interviewer got impressed!
Hello everyone!Well,This is a very good question when an interview call
it.Suppose an interviewer asks you one question and both a person good in
interview!
impressive interview._**
the interview.
You should have following skills before getting interviewed :-
*  **Time and Work Management Skills** : Time management is the most basic requirement at any profile and department.
**Top 10 Skills Required to Crack a Job Interview**
the top 10 skills’ categories, interviewers prefer and rate high:
**1.Convincing skills** – You should be able to convince the interviewer how
next job interview in the near future!), selling is one skill that cannot be
in previous jobs, bring it up and market these stuffs during interviews.
An interview is nothing but giving an over all impression about you.
confidence**](https://www.simpliv.com/careercoaching/college-interviews-learn-
mannerisms**](https://www.simpliv.com/careercoaching/job-interviews-ace-the-
interview-and-get-the-job-offer) are the indications of self confidence.
interview-job-interview-preparation-with-30-resume-template).
of interviews, so here are some tips to help you make the most of this
3. Communication skills - Any job demands good level of oral and written communication skills in at least two languages (as far as India is concerned), with English being one of them."
"wPEPj0OI24","What is the best interview question ever?","Before the interview, I was very firm to tell them about my previous offer if
Like any other interview, it started with ‘tell about yourself’ and the
lpa, tell me one good reason wherein that company is better than us?
I learned about this story simply by asking my favorite interview question:
Don't know about best but these are some good interview questions
know that this question was asked to my 4 friends in which 2 turned back and
**Interviewer** asked, 'Why?’
**Interviewer:** “ _Why you want to join this company?”_
.Example, None of the interviewer asked me _“How much salary I want?” etc._
**7.This question was asked in UPSC Civil Services interview.** This exam is
**Interviewer :** I’ll ask you one question , give me the answer.
was asked in the Interview of IAS.
after a long interview ……he finally asked me **“Do you want to ask me
interviewer was leaving room i smiled at him asked him **”why sir?…why you
Solution: Sir let's assume the 5 pirates are: A, B, C, D and E.
the puzzles were asked in the interview by that firm.(Thanks to google).He
My first Interview
One of the IT companies was conducting an interview at our college."
"wdE9eCp524","What is the best way to describe yourself in an interview?","views
strength
marketing"
"wwFhYhuO24","What is the best answer to the interview question 'Tell me something about yourself '?","impression you put through this answer on the interviewer.
**4.Last your Answer by telling the interviewers your 3 greatest
**Telling me about my family my mother working in school my father was passed
is I won't leave any ask in completely, I believe in my self and my hard work
**Telling about my family background,My mum is working as a school teacher
**My hobbies including to help my mother in her some time work and listining
work.Or you can say my weakness I don't have any real time experience in the
**best answer to the interview question 'Tell me something about yourself**
impression you put through this answer on the interviewer.
**4.Last your Answer by telling the interviewers your 3 greatest
make a Good Impression on the Interviewer by answering it in an efficient
interviewer doesn’t get time ask you any other question.
If you answer in this manner then there will be a good
I like to tell you please wrap it in a good
reason why i am here, I know working with ABC will be a good experience and it
impression you put through this answer on the interviewer.
**4.Last your Answer by telling the interviewers your 3 greatest"
"wUuAYxoG24","How was your interview experience for BARC?","**Me** : Sir, I have enough energy to face this interview.
They also asked me to draw **Moment-Curvature curve and P/M interaction
Interviewed at Panel No.2 which had Panelist-1 (P1) sitting to my left, P2, P3
interview.
**Director:** What did you do since 2016.?
**Me:** Sir, through written test and HR interview.
Meanwhile, I forgot how many subjects did Director ask me to write.
**P5:** Only 3.?
**Director:** That's it.?
**P2:** What are different types of stresses in tanks.?
**P2:** What is the formula for stresses in cylindrical and spherical tanks.?
**P4:** Why.?
**P5:** Can you derive the formula for hoop stress in cylindrical thin
**P1:** We are using water.
**P4:** Design a cylindrical tank.
**P4:** Thin.
**P4:** Which stress will you use for designing a beam.?
_P2 started with Thermodynamics._
**P4:** (She gave a PdV work type problem and asked to draw P-V graph.) There
_Then P1 started with Vibrations._
**P1:** Asked to draw all possible graphs for oscillating pendulum like PE vs
**P4:** Drew a container filled with 1 L of water and kept on mass balance
**P4:** Why and how much.?
**P5:** Then where did the difference mass go.?
The interviewers
**P5:** (He started entering into mass defect concept.)
P.S."
"wH9Nc17m24","What are the best interview questions that are tricky and require presence of mind to answer them?","viewing
hourglass
_yes_
trackers
websites
exactly
following
pitch
eq"
"wpcWJ44725","What is the best answer to give in an interview when this question is asked: ""describe yourself in one word""?","vely
better
words
logical
interviewing
reader
answered
voracious
questions"
"woWclI7W24","Can you share your IBPS PO interview experience?","viewers
engineers
timely
account"
"wemtbYLE24","What is the most bizarre job interview you have ever been party to?","When you visit a website, you are of course observable by the site itself, but
you are also observable by third-party trackers that the site embeds in its
**M 1** : Psychologist  
**M 2** : Domain Expert
**C** : I am done , M2 do you want to ask something ?
**M2** : Yeah sure , Sandeep , you know what ?
_M2 writes something on a piece of paper and gives it to me ._
**M2** : Can you tell me what’s this ?
**M2** : While you are solving this Sandeep, Can you tell me ** _if you are
) : Sir, I like non-veg .
**M2** : Then this puzzle is easier .
**M2 :** Good !
**M2** : Sandeep , what do you think should be the next figure ?
alphabet M , A heart , a number & a hindi letter in the same series.
**M2** : Any leads ?
**M2** : **Do you like Madhuri Dixit ?
( ** _Then I thought yes , maybe the first M stands for Madhuri , the heart
M2 : I work for CBI , hope to meet you .
I : Thank you sir !"
"wYw8tT1R24","What is the most bizarre, toughest, or oddest question you have been asked in a job interview?","Please don't giggle in front of the interviewer when he/she asks you you some
questions like
Shocking thing was that my personal interview was conducted by two officers,
**Most Shocking Question Asked During SSB Interview.**
except for those giving interview for an entry after 10+2, should not say
NO, if he asks why then you can say that I have not yet felt anything like
for counter questions if you are saying yes or sometimes etc.
You can say that I was not prepared well Sir in (say a particular thing) like
But Suddenly one of the interviewer asked me:
round of Interview.
interview is an audition for the position, so always answer accordingly.
It’s known as a creative open-ended question, and the interviewer is
Interviewer: What are the three steps to put an elephant into a fridge?
Interviewer: What are the four steps to put a deer into the fridge?
Interviewer: Last question.
Interviewer: No!
My interview at Credit Suisse, **last question:**
Interviewer: How you came to know about us and why you want to join us?
Interviewer: (shocked!) who all are the people you know professionally working
And now I was dealing with all such questions smartly and Interviewer looked"
"wbU66tHs32","What will you say if an interviewer says ""You have 10 minutes to impress me""?","**Interviewer :** ** __**_Okay, You have 10 minutes to impress me._
looks at the the time and realizes that he is ten minutes away from lunch.
Interviewer: Impress me in 10 minutes.
“What will you say if an interviewer says ""You have 10 minutes to impress
**""You have 10 minutes to impress me""?**
The interviewer asked with a timer in front of me.
interview is just a game.
So, why not asking back the interviewer.
The interviewer (quite impressed) : “What’s wrong.”
**_Interviewer :_** You have 10 minutes to impress me.
I had a phone interview once that lasted 2 minutes.
Interviewer: “I don’t have time to go through every detail for you.
you for the interview, but you’re right.
interviewing them as well.
So what do I do when an interviewer tells me you have 10 minutes?
interviewer out more within the first 10 minutes, then it’s not a place I want
I’ve been hired at every job interview I ever went to, I simply went in
EVERYONE out there can impress an interviewer - research the company, be
**Interviewer** : “You have 10 mins, impress me.”
The fact about brain teasers is that the interviewer read it from the"
"wOAKCXmv24","Have you ever walked out of an interview?","Then finally came the awaited day, I got ready for the interview early morning
the job, then right now you are looking at the wrong person.”
wrong person?” When I said, yes I did, she went into peals of laughter over
interview, knowing I had it in me to work in this place, to excel at it,
again?”_
of].”
he is looking for 100% hike and to check with the company before interview
I walked out of job interviews thrice.
I think this interview is over.”
you want this back?” asking me to take back my resume.
There were two rounds of interviews which went alright, then I got
appreciate you coming for the interview rounds day after day.
The look on the interviewer’s face
There were 4 rounds on the final day of interview.
** _Interviewer_** _: Really?
I ran out of the interview and didn’t give any round.
As a part of the interview round she had to write a working piece of
interviews.
The interview started and the first thing I noticed was the HR's face.
But when my interview
My interview started.
decide after interview whether we should hire him or not and are asking me to"
"wacAONoO24","What is your Deloitte interview experience?","interview rounds were conducted.
I was interviewed for the
interview.
This time a Senior Consultant interviewed me and asked mostly
the interview.
Received a call from the HR of Deloitte Consulting to schedule an interview at
I was being asked to wait again, HR called me to attend the next round.
HR asked me to wait and take up the next round
Here are the questions we asked from Mansi to know about her interview
** _Question 4: Describe your all HR interviews specifying number of rounds
Answer: The third and the final round was a personal interview round which was
questions with two interviewers.
interview.
week, the HR called me told I've cleared round and asked me to visit the
(because they had 4 interviewers).
groups had to go through 2 rounds of interview- first one by the manager and
Second interview- Only HR questions were asked in this round.
There are 20+ people who came for interview & we have been asked to
Then one guy came & asked for any 4 people, everyone went for the interview &
You will be asked some questions on this in the interview.
I asked my friends who attended the interview."
"wE8DTBFN24","What are the civil engineering interview questions?","What is the ratio of steel and concrete to use in slabs, beams, columns?
What is the ratio of steel and concrete to use in slabs, beams, columns?
These questions
Question 3: How do u measure the workability of concrete?
Question 6: Tell me something about placing of concrete?
Question 8: What is chuting of concrete?
Question 10: What are the factores affecting the strength of concrete?
Question 13: How many different types of slabs are there?
Question 5: what are the main admixtures used in concrete?
Question 10: what are the common tests performed on concrete and cement?
Question 11: how will u measure the workability of concrete on site?
Question 1: Difference between Nominal mix of concrete and Design mix of
Question 2: Grades of concrete and Grades of Cement
Question 3: How do you define Compressive strength of concrete and what is the
Question 4: Types of Cover in Reinforced concrete and explain them
Question 4: Basic assumptions in Concrete Limit Design state and the method to
Question 5: Working Stress Design Method for Steel Structures ?
Question 2: Can a concrete member take tension?
Question 3: what is tension capacity of concrete?...etc"
"wWOEXsIR24","How do I prepare for a software engineering job interview?","the interviewer along.
* Why are your interviewing for the company?
Take some time, understand the problem and ask questions to the interviewer whenever necessary.
been interviewed in five different companies and reached till the final round
of each(each company had multiple interview rounds: 1-2 tech + hr).
But make sure you know your work inside out.** I cleared one interview round only on the basis of my knowledge and the work I did in my internships.
* interviewer: good morning.
interview, because you performed good in previous rounds.
About the coding part during the interviews, after algorithm is discussed for
topics for interviews at these companies.
topics for interviews at these companies.
Some common algorithm problems asked in SDE Interviews at Amazon :
* Given unsorted array and a number K.
For more interview experiences, puzzles and problems asked at campus
Interview
[How do I prepare for a software engineering job interview?](/How-do-I-
prepare-for-a-software-engineering-job-interview)
[How do I prepare for coding interviews in 6 months?
Amazon, Flipkart, Hike, etc.](/How-do-I-prepare-for-coding-interviews-
[What's the best way to prepare for programming interviews with a
friend?](/Whats-the-best-way-to-prepare-for-programming-interviews-with-a-
[How to prepare yourself for programming interview
to-prepare-yourself-for-programming-interview-questions)
go and start…if you are only preparing for cracking interview and you don’t"
"wKA2a7Uk24","What is the answer of ""If I reject you in this interview then what will you do""?","When the interviewer asks this question, you are already in his **top list**.
**Interviewer- What is the answer of ""If I reject you in this interview then
Think about your interviewer.
**Good answers**
**Interviewer-** But what?
**Interviewer-** I will call you and hire you.
Interviewer- So tell me what will you do if I dont select you?
**Interviewer** : what will you do if you are not selected today?
**Me:** I will be disappointed because it is my first interview, but the
This question is asked when the interviewer has made up his mind to select the
candidate and needs one final confident answer to approve his selection.
While answering this question keep in mind that interviewer is testing your
and answering your questions as well.
Since the interview panel is
If you have answered well before and think your Interview went well,
interviews I will give after this._
After asking some general questions, the interviewing officer (IO) asked me
First, when the interviews started we asked really innovative questions(Thanks
After few interviews those questions became cliche, suddenly students started
questions asked in interviews and are training them.
The interviewer asked some questions and I answered them."
"w0GRijrL24","How was your FMS, Delhi interview experience?","view_
score
news
like
sir
generation
cat
processed
people
verdict
engineering
facing
conv"
"wuvzV5ON24","What should I do if the interviewer gave me a blank paper and asked me to sign on that?","**Interviewer** : Why so?
interviewer._ )
**Interviewer** : So, this is not your signature?
**Interviewer-** Go ahead and put your signature on the blank paper?
**Interviewer-** Do you want this job or not?
**Interviewer-** You just signed a blank paper given by an unknown person.
our company in danger by signing a blank paper given by any outsider.
**Interviewer-** But I have a blank paper signed by you.
If the interviewer ever gives you a blank sheet of paper and asks you to sign
[What should I do if the interviewer gave me a blank paper and asked me to
sign on that?](/What-should-I-do-if-the-interviewer-gave-me-a-blank-paper-and-
Its quite obvious that you wont sign in a blank paper as the interview can add
**Interviewer :** can you sign in this paper???
Then you ask sign of interviewer at the end of page) sir, can you
Now, if interviewer sign at the end of page the page then you take that paper
But, if interviewer not sign in the page, you also ignore signing on the paper
**[Interviewer gives me the blank paper]**
**Interviewer** : You signed a blank paper.
**Interviewer** (without even seeing the signed paper) : Why are you smiling?"
"w1QCTeab24","What type of questions are asked in UPSC CSE interviews?","kept asking some more questions and only when I said sorry sir I'm not aware
Then again **he asked me where I'm from**.
What type of questions are asked during UPSC interview?
Me : Yes sir, I was under Dr.K.M.Mishra in Fortis and under Dr.Nevielle
I too smiled and said sorry sir I don’t know.
Chairman interrupts to say isn’t it too less to which I nodded yes sir and
M2 : No no..
Me-May I come in sir..He said yes..Entered wished everyone..Asked to sit..Said
He asked really…i said yes sir..Said ok
Me - sorry sir I'm unable to recall.
questions they should ask in the interview.
smart ass questions have never been asked in Civil Services interview and will
answer to any question in Civil Services interview, you will most probably get
Note: Unlike regular interview where one by one members ask questions and only
**# Questions By M1 #**
ans: yes sir
ans: yes sir.
**# Questions by M2 #**
ans: yes sir.
ans: yes sir.
**# Questions by M3 #**
ans: yes sir
ans: no sir.
ans: yes sir.
**# Questions by M4 #**
ans: yes sir
ans: yes sir.
M4: what did he do?"
"w4p2CkhE33","In an interview I was asked ""you are from engineering background, why do you want to join marketing or sales?"" How could I answer this question?","like marketing or sales,we have the desired knowledge and willingness for
MARKETING.
role to IT Sales and Marketing, after a BE in IT.
In case you are looking at sales and marketing in the same field as your
technology and hence moving to Marketing and Sales.
In case you are well versed with technology sales and marketing, you
engineering to sales and marketing.
So in sales and marketing we as an engineer can not only solve problems whose
of sales and marketing area is covered there as it requires predictions and
While I may have done engineering, deep down I have always felt like interacting with people, making proposals and convincing them .
They have an analytical mind which can translating to any marketing or a sales pitch.
Why should someone hire you in a marketing/sales role when they have
marketing/sales.
For that, you must be really interested in marketing and sales and must have a
If you are appearing for marketing and sales interviews, you should be aware
Long story short, you must demonstrate skills in marketing and sales apart
from leadership and analytical skills to crack marketing and sales interviews
To build these skills, you can follow marketing and sales"
"wZzuiFp433","How do I ask the HR person by mail whether I am selected or not after a few days of interview?","-"
"wvM5F4GL33","If you were an interviewer and could ask Donald Trump one question and he had to answer, what would that question be?","kind of guy who respects authority so little that he punched one of his
in fact, so I’ll ask him about how to make money more efficiently and get him
**If you were an interviewer and could ask Donald Trump one question and he
had to answer, what would that question be?**
There’s no point in asking Trump questions, when you know he’s going to lie
election?” he’s going to answer the same as always, the same as his tweet from
Then maybe I’d ask, “Did you rape that 13-year-old girl who sued
But if he had to answer one question truthfully, I’d probably say, “What are
question assessment: _""How narcissistic are you?""_
""People who are narcissists are almost proud of the fact,"" says Brad Bushman,
""You can ask them directly because they don't
Then ask for details.
pass along to three people of my choice for a period of 30 years after my
the first taxi and ask him if he'll blow me for 20 rubles.
I then go to the next car, ask May the same question, but up it to 20 quid.
Ask Trudeau and he punches me too.
Ask him to drive me around the block for"
"w6GOeIJZ32","What is that secret sauce you put in your resume that always gets you interviews?","*  **Upload your resume to a job site as a Word doc** as opposed to a PDF.
resume should show a job objective that quite specifically matches the job
But that does not mean writing a revised resume for each job, where you list
like the perfect match for a particular job opening.
the job opening, what gets one an invitation for an interview are (a) your
A resume which shows an ordinary person, or
resume for you.
interview invitations for every job opening where they submit a resume.
**Resumes honestly don’t have a single secret formula for success.** Every
client is different and every resume needs to project something different.
**My number one piece of advice** \- for a resume secret sauce- don’t use
your resume gets noticed and you get interviews!
that the resumes I produce are the best that they have seen.
Does your resume explain what you do / the value you add beyond your job
Assess your resume against these 10 essential ‘ingredients’ of the ‘secret
Beyond that if you want to call it a secret sauce, see if your resume matches
If there are too many similar resumes that match the requirement, then a"
"wx1WUTET32","What's your best job interview horror story?","I wait the 15 minutes, and still, the interview has not started.
the interviewer)
bizarre, but I needed work at the time, so I decided to go to the interview.
My last interview of the day was with a senior engineer like myself, I was
interview.
interview.
At which point he just asks me why I'm even interviewing him in the
interview him.
asked him if he wanted to continue interview or not.
up interview.
The interviewer looks
I had a job interview at a car dealership years ago, when they were looking
“I got a guy who says he can do it in a day.”
This interview was in
interviewing me.
should do the interview.
of my interview).
When the boss called HR after doing several other interviews, and said, “I
He asked if I could interview the next day around 3PM.
interviewing me and asked if I could come in a little earlier because she had
interviewing at.
one or two other waiting to be interviewed.
interview is just bad form or “I just don’t like you.”
If they ask to interview “the next day,” try to schedule it later in the week so that you can do a dry run."
